"Reporting starts","Reporting ends","Campaign name",Platform,Placement,"Device platform","Impression device","Campaign Delivery","Ad set budget","Ad set budget type","Attribution setting",Results,"Result indicator",Reach,Impressions,"Cost per results","Amount spent (USD)",Ends
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,Marketplace,Desktop,Desktop,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,0,7,,0.02,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,Marketplace,In-app,"Android Smartphone",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,384,643,,2.17,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,Marketplace,In-app,"Android Tablet",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,0,4,,0.02,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,Marketplace,In-app,iPad,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,0,10,,0.01,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,Marketplace,In-app,iPhone,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,320,559,,2.23,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,"Right column",Desktop,Desktop,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,496,852,,0.47,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,"Feed: video feeds",In-app,"Android Smartphone",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,0,3,,0.02,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,"Feed: video feeds",In-app,"Android Tablet",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,0,2,,0.01,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,"Feed: video feeds",In-app,iPad,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,0,8,,0.01,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,"Feed: video feeds",In-app,iPhone,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,0,9,,0.01,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Uncategorized,Uncategorized,Uncategorized,Other,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",2,actions:offsite_conversion.fb_pixel_add_to_cart,0,0,0,0,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,Facebook,"Facebook Notifications",In-app,"Android Smartphone",inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,8,10,,0.110015,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,Facebook,"Facebook profile feed",In-app,"Android Smartphone",inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,60,70,,0.150021,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,Facebook,"Facebook profile feed",In-app,iPhone,inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,24,25,,0.060008,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,Facebook,"Facebook Reels",In-app,"Android Smartphone",inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,6236,11430,,58.127985,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,Facebook,"Facebook Reels",In-app,"Android Tablet",inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,12,30,,0.110015,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,Facebook,"Facebook Reels",In-app,iPad,inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,44,44,,0.180025,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,Facebook,"Facebook Reels",In-app,iPhone,inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,3880,6089,,29.754087,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,Facebook,"Facebook Reels",In-app,Other,inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,3,3,,0.020003,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,Facebook,"Facebook Stories",In-app,"Android Smartphone",inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,432,565,,5.200714,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,Facebook,"Facebook Stories",In-app,"Android Tablet",inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,0,1,,0.010001,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,Facebook,"Facebook Stories",In-app,iPhone,inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,56,71,,0.410056,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,Facebook,Feed,Desktop,Desktop,inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,140,146,,0.790109,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,Facebook,Feed,In-app,"Android Smartphone",inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,4876,9691,,85.741778,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,Facebook,Feed,In-app,"Android Tablet",inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,20,20,,0.080011,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,Facebook,Feed,In-app,iPad,inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,56,71,,0.520071,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,Facebook,Feed,In-app,iPhone,inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,4360,7487,,34.50474,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,Facebook,Feed,In-app,Other,inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,3,3,,0,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,Facebook,Feed,"Mobile web","Android Smartphone",inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,52,111,,0.610084,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,Facebook,Feed,"Mobile web",iPad,inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,0,1,,0.010001,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,Facebook,Feed,"Mobile web",iPhone,inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,92,107,,0.310043,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,Facebook,Marketplace,Desktop,Desktop,inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,3,3,,0.020003,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,Facebook,Marketplace,In-app,"Android Smartphone",inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,152,415,,1.38019,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,Facebook,Marketplace,In-app,iPhone,inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,64,95,,0.270037,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,Facebook,"Right column",Desktop,Desktop,inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,16,26,,0.010001,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,Facebook,"Feed: video feeds",In-app,"Android Smartphone",inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,0,2,,0.010001,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,Facebook,"Feed: video feeds",In-app,iPhone,inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,4,6,,0.010001,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,Instagram,Feed,Desktop,Desktop,active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",2,actions:offsite_conversion.fb_pixel_add_to_cart,128,190,0.25492228,0.509845,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,Instagram,Feed,In-app,"Android Smartphone",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",1223,actions:offsite_conversion.fb_pixel_add_to_cart,20825,36374,0.24643345,301.388108,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,Instagram,Feed,In-app,"Android Tablet",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",2,actions:offsite_conversion.fb_pixel_add_to_cart,27,27,0.06498019,0.12996,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,Instagram,Feed,In-app,iPad,active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",2,actions:offsite_conversion.fb_pixel_add_to_cart,0,94,0.18494361,0.369887,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,Instagram,Feed,In-app,iPhone,active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",5911,actions:offsite_conversion.fb_pixel_add_to_cart,50671,88077,0.05054794,298.7889,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,Instagram,Feed,In-app,Other,active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,0,2,,0,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,Instagram,Feed,"Mobile web","Android Smartphone",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",4,actions:offsite_conversion.fb_pixel_add_to_cart,128,146,0.08997257,0.35989,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,Instagram,Feed,"Mobile web",iPad,active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,0,2,,0,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,Instagram,Feed,"Mobile web",iPhone,active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",2,actions:offsite_conversion.fb_pixel_add_to_cart,128,233,0.27491618,0.549832,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,Instagram,Explore,In-app,"Android Smartphone",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",15,actions:offsite_conversion.fb_pixel_add_to_cart,544,845,0.34056283,5.108442,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,Instagram,Explore,In-app,iPad,active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,0,4,,0.009997,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,Instagram,Explore,In-app,iPhone,active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",24,actions:offsite_conversion.fb_pixel_add_to_cart,1056,1449,0.1491212,3.578909,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,Instagram,"Explore home",In-app,"Android Smartphone",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,101,101,,0.009997,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,Instagram,"Explore home",In-app,iPhone,active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,416,530,,0.269918,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,Instagram,"Instagram Reels",In-app,"Android Smartphone",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",1053,actions:offsite_conversion.fb_pixel_add_to_cart,15803,25822,0.12577362,132.43962,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,Instagram,"Instagram Reels",In-app,"Android Tablet",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_add_to_cart,0,28,0.08997257,0.089973,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,Instagram,"Instagram Reels",In-app,iPad,active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",2,actions:offsite_conversion.fb_pixel_add_to_cart,160,257,0.38488265,0.769765,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,Instagram,"Instagram Reels",In-app,iPhone,active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",3369,actions:offsite_conversion.fb_pixel_add_to_cart,39027,56933,0.04864352,163.880034,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,Instagram,"Instagram Stories",Desktop,Desktop,active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,64,112,,0.199939,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,Instagram,"Instagram Stories",In-app,"Android Smartphone",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",897,actions:offsite_conversion.fb_pixel_add_to_cart,9437,17602,0.13791782,123.712281,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,Instagram,"Instagram Stories",In-app,"Android Tablet",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,16,16,,0.069979,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,Instagram,"Instagram Stories",In-app,iPad,active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",2,actions:offsite_conversion.fb_pixel_add_to_cart,32,68,0.09996952,0.199939,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,Instagram,"Instagram Stories",In-app,iPhone,active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",3310,actions:offsite_conversion.fb_pixel_add_to_cart,27159,41407,0.04474467,148.104843,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,Instagram,"Instagram Stories","Mobile web","Android Smartphone",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",2,actions:offsite_conversion.fb_pixel_add_to_cart,0,35,0.03498933,0.069979,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,Instagram,"Instagram Stories","Mobile web",iPad,active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,0,2,,0.009997,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,Instagram,"Instagram Stories","Mobile web",iPhone,active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,36,36,,0.069979,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,Uncategorized,Uncategorized,Uncategorized,Other,active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",8,actions:offsite_conversion.fb_pixel_add_to_cart,0,0,0,0,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy",Facebook,"Facebook Notifications",In-app,"Android Smartphone",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_add_to_cart,41,41,0.77981266,0.779813,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy",Facebook,"Facebook Notifications",In-app,iPhone,active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,3,3,,0.03999,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy",Facebook,"Facebook profile feed",In-app,"Android Smartphone",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",10,actions:offsite_conversion.fb_pixel_add_to_cart,416,422,0.16995917,1.699592,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy",Facebook,"Facebook profile feed",In-app,iPad,active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,0,2,,0.009998,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy",Facebook,"Facebook profile feed",In-app,iPhone,active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",9,actions:offsite_conversion.fb_pixel_add_to_cart,224,268,0.0777591,0.699832,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy",Facebook,"Facebook Reels",In-app,"Android Smartphone",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",702,actions:offsite_conversion.fb_pixel_add_to_cart,10316,20610,0.16819321,118.071635,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy",Facebook,"Facebook Reels",In-app,"Android Tablet",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",2,actions:offsite_conversion.fb_pixel_add_to_cart,16,37,0.07498199,0.149964,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy",Facebook,"Facebook Reels",In-app,iPad,active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",16,actions:offsite_conversion.fb_pixel_add_to_cart,144,167,0.03561644,0.569863,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy",Facebook,"Facebook Reels",In-app,iPhone,active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",2580,actions:offsite_conversion.fb_pixel_add_to_cart,21735,33580,0.04662058,120.281105,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy",Facebook,"Facebook Reels","Mobile web","Android Smartphone",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",15,actions:offsite_conversion.fb_pixel_add_to_cart,208,266,0.05865258,0.879789,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy",Facebook,"Facebook Reels","Mobile web",iPad,active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,6,6,,0.009998,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy",Facebook,"Facebook Reels","Mobile web",iPhone,active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",27,actions:offsite_conversion.fb_pixel_add_to_cart,384,693,0.05332052,1.439654,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy",Facebook,"Facebook Reels","Mobile web",Other,active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,0,2,,0,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy",Facebook,"Facebook Stories",In-app,"Android Smartphone",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",66,actions:offsite_conversion.fb_pixel_add_to_cart,1263,1778,0.30856224,20.365108,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy",Facebook,"Facebook Stories",In-app,iPhone,active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",108,actions:offsite_conversion.fb_pixel_add_to_cart,800,1169,0.05359824,5.788609,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy",Facebook,Feed,Desktop,Desktop,active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",51,actions:offsite_conversion.fb_pixel_add_to_cart,384,538,0.08644982,4.408941,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy",Facebook,Feed,In-app,"Android Smartphone",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",3032,actions:offsite_conversion.fb_pixel_add_to_cart,28101,56626,0.11365673,344.607215,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy",Facebook,Feed,In-app,"Android Tablet",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",7,actions:offsite_conversion.fb_pixel_add_to_cart,0,54,0.02713634,0.189954,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy",Facebook,Feed,In-app,iPad,active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",16,actions:offsite_conversion.fb_pixel_add_to_cart,192,304,0.08685413,1.389666,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy",Facebook,Feed,In-app,iPhone,active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",5815,actions:offsite_conversion.fb_pixel_add_to_cart,48780,87776,0.05580775,324.52204,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy",Facebook,Feed,In-app,Other,active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy",Facebook,Feed,"Mobile web","Android Smartphone",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",71,actions:offsite_conversion.fb_pixel_add_to_cart,496,911,0.03956796,2.809325,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy",Facebook,Feed,"Mobile web","Android Tablet",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,0,1,,0.009998,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy",Facebook,Feed,"Mobile web",iPad,active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,17,17,,0.029993,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy",Facebook,Feed,"Mobile web",iPhone,active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",85,actions:offsite_conversion.fb_pixel_add_to_cart,960,1455,0.05022323,4.268974,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy",Facebook,Marketplace,Desktop,Desktop,active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,9,9,,0.069983,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy",Facebook,Marketplace,In-app,"Android Smartphone",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",3,actions:offsite_conversion.fb_pixel_add_to_cart,304,659,1.27969258,3.839078,Ongoing
